raw_csv_parameter_name,spline_evidence_label,spline_relationship_class,spline_nonlinear_advantage,v2_univariate_evidence_label,v2_univariate_shape,shap_percentile,gain_percentile,permutation_percentile,method_agreement,v3_broadscreen_best_rank,v3_confirmed_strong_count,v3_confirmed_moderate_count,v3_confirmed_best_incremental_r2,v3_tree_path_cooccurrence,cross_stage_best_evidence_label,n_independent_methods_supporting,is_marginal_evidence,is_nonlinear_evidence,is_conditional_evidence,is_interaction_related_evidence,is_cross_stage_evidence,evidence_tier
TOPSIN_ET_DC_RF_Id_gm_max,STRONG,COMPLEX_NONLINEAR,True,WEAK,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,STRONG,2,True,True,False,False,True,MEDIUM_EVIDENCE
TOPSIN_ET_DC_RF_Ids_m0p2,STRONG,SATURATION,False,WEAK,complex_nonmonotonic,29.19,31.58,8.56,moderate_agreement,,0,0,,False,MODERATE,2,True,True,False,False,True,MEDIUM_EVIDENCE
TOPSIN_ET_DC_RF_Idss,STRONG,COMPLEX_NONLINEAR,False,WEAK,complex_nonmonotonic,86.95,93.33,92.84,high_agreement,57.0,0,0,,False,STRONG,4,True,True,False,True,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Imax,STRONG,COMPLEX_NONLINEAR,True,STRONG,complex_nonmonotonic,34.67,48.98,12.49,low_agreement,,0,0,,False,STRONG,3,True,True,False,False,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_n_gd,WEAK,U_SHAPED,False,WEAK,complex_nonmonotonic,35.58,32.07,44.21,high_agreement,,0,0,,False,MODERATE,1,False,True,False,False,True,LOW_EVIDENCE
TOPSIN_ET_DC_RF_n_gs,WEAK,COMPLEX_NONLINEAR,True,MODERATE,complex_nonmonotonic,39.79,56.7,5.82,low_agreement,134.0,0,0,,False,MODERATE,3,True,True,False,True,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Vbgd_0p01,WEAK,COMPLEX_NONLINEAR,False,INCONCLUSIVE,complex_nonmonotonic,57.12,61.4,50.25,moderate_agreement,,0,0,,False,MODERATE,1,False,True,False,False,True,LOW_EVIDENCE
TOPSIN_ET_DC_RF_Vbgd_0p1,STRONG,SATURATION,True,INCONCLUSIVE,complex_nonmonotonic,44.84,57.12,56.49,high_agreement,,0,0,,False,INCONCLUSIVE,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_DC_RF_Vbgd1,MODERATE,THRESHOLD,True,MODERATE,threshold,18.6,16.77,39.44,moderate_agreement,,0,0,,False,STRONG,3,True,True,False,False,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Vbgs_0p01,MODERATE,SATURATION,True,MODERATE,threshold,69.19,78.39,70.46,high_agreement,,0,0,,False,WEAK,2,True,True,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_RF_Vbgs_0p1,STRONG,THRESHOLD,False,STRONG,complex_nonmonotonic,14.95,14.25,11.86,high_agreement,,0,0,,False,STRONG,3,True,True,False,False,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Vbgs1,MODERATE,THRESHOLD,True,INCONCLUSIVE,U_shape,86.6,92.28,85.19,high_agreement,91.0,0,0,,False,MODERATE,3,True,True,False,True,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Vbin_gd,MODERATE,SATURATION,True,INCONCLUSIVE,complex_nonmonotonic,49.12,60.21,52.07,high_agreement,,0,0,,False,MODERATE,2,True,True,False,False,True,MEDIUM_EVIDENCE
TOPSIN_ET_DC_RF_Vbin_gs,STRONG,SATURATION,False,WEAK,complex_nonmonotonic,81.19,77.82,78.11,high_agreement,,0,0,,False,MODERATE,2,True,True,False,False,True,MEDIUM_EVIDENCE
TOPSIN_ET_DC_RF_Vboff,MODERATE,SATURATION,False,STRONG,threshold,42.95,23.79,48.49,moderate_agreement,,0,0,,False,MODERATE,3,True,True,False,False,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Vdg_max,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,25.68,40.84,51.23,moderate_agreement,,0,0,,False,STRONG,1,False,True,False,False,True,LOW_EVIDENCE
TOPSIN_ET_DC_RF_Vdg_max_0p1,WEAK,PROCESS_WINDOW,False,STRONG,threshold,73.89,70.46,72.49,high_agreement,,0,0,,False,MODERATE,2,True,True,False,False,True,MEDIUM_EVIDENCE
TOPSIN_ET_DC_RF_Vds_max,STRONG,COMPLEX_NONLINEAR,True,STRONG,complex_nonmonotonic,95.3,96.35,94.18,high_agreement,268.0,0,0,,False,INCONCLUSIVE,5,True,True,False,True,False,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Vds_max_0p1,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,flat,60.42,45.61,4.28,low_agreement,,0,0,,False,MODERATE,1,False,False,False,False,True,LOW_EVIDENCE
TOPSIN_ET_DC_RF_Vg_gm_max,STRONG,COMPLEX_NONLINEAR,True,INCONCLUSIVE,U_shape,11.86,10.39,18.74,high_agreement,80.0,0,0,,False,STRONG,3,True,True,False,True,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Vg_max_Vd,STRONG,THRESHOLD,True,STRONG,complex_nonmonotonic,87.65,86.46,83.44,high_agreement,91.0,0,0,,False,MODERATE,4,True,True,False,True,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Vg_max_Vd_0p1,WEAK,THRESHOLD,False,STRONG,threshold,32.98,24.77,5.96,moderate_agreement,,0,0,,False,STRONG,2,True,True,False,False,True,MEDIUM_EVIDENCE
TOPSIN_ET_DC_RF_Vg_optt,STRONG,THRESHOLD,False,STRONG,threshold,45.4,39.37,7.09,low_agreement,,0,0,,False,STRONG,3,True,True,False,False,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Vp_01,STRONG,COMPLEX_NONLINEAR,True,MODERATE,complex_nonmonotonic,14.25,12.0,20.21,high_agreement,252.0,0,0,,False,STRONG,4,True,True,False,True,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Vp_1,WEAK,THRESHOLD,True,MODERATE,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,MODERATE,2,True,True,False,False,True,MEDIUM_EVIDENCE
TOPSIN_ET_DC_RF_Vt_gd,STRONG,U_SHAPED,False,INCONCLUSIVE,monotonic,89.82,88.49,84.77,high_agreement,,0,0,-0.0102,True,STRONG,3,True,False,False,True,True,HIGH_EVIDENCE
TOPSIN_ET_DC_RF_Vt_gs,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,36.77,38.81,2.18,low_agreement,,0,0,,False,STRONG,1,False,True,False,False,True,LOW_EVIDENCE
TOPSIN_ET_DC_SMALL_Gm_0,STRONG,COMPLEX_NONLINEAR,True,WEAK,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_DC_SMALL_Gm_m0p2,STRONG,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,21.4,23.37,48.35,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_DC_SMALL_Gm_max,STRONG,THRESHOLD,False,STRONG,threshold,19.44,20.49,44.07,moderate_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_SMALL_Id_gm_max,STRONG,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,14.39,15.23,7.93,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_DC_SMALL_Ids_m0p2,MODERATE,THRESHOLD,False,MODERATE,threshold,44.14,38.46,41.19,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_SMALL_Idss,STRONG,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,46.32,46.46,53.47,high_agreement,275.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_SMALL_Imax,STRONG,COMPLEX_NONLINEAR,True,MODERATE,complex_nonmonotonic,11.09,11.44,19.51,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_SMALL_n_gd,STRONG,U_SHAPED,True,INCONCLUSIVE,U_shape,78.6,53.96,69.47,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_DC_SMALL_n_gs,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,54.39,58.04,61.82,high_agreement,242.0,0,0,,False,no_evidence,1,False,True,False,True,False,LOW_EVIDENCE
TOPSIN_ET_DC_SMALL_Vbgd_0p01,MODERATE,THRESHOLD,False,WEAK,complex_nonmonotonic,27.72,18.88,40.28,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_DC_SMALL_Vbgd_0p1,MODERATE,SATURATION,True,WEAK,complex_nonmonotonic,95.93,95.65,95.09,high_agreement,,1,0,0.0741,True,no_evidence,5,True,True,True,True,False,HIGH_EVIDENCE
TOPSIN_ET_DC_SMALL_Vbgd1,STRONG,THRESHOLD,False,INCONCLUSIVE,U_shape,11.23,13.19,33.47,moderate_agreement,21.0,1,0,0.1722,False,no_evidence,3,True,True,True,True,False,HIGH_EVIDENCE
TOPSIN_ET_DC_SMALL_Vbgs_0p01,MODERATE,COMPLEX_NONLINEAR,False,WEAK,complex_nonmonotonic,50.04,60.0,16.28,low_agreement,147.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_SMALL_Vbgs_0p1,WEAK,SATURATION,False,MODERATE,monotonic,85.68,87.65,82.81,high_agreement,144.0,0,0,,False,no_evidence,2,True,False,False,True,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_SMALL_Vbgs1,INCONCLUSIVE,FLAT,False,WEAK,complex_nonmonotonic,90.95,91.79,90.95,high_agreement,298.0,0,1,0.0511,True,no_evidence,5,True,True,True,True,False,HIGH_EVIDENCE
TOPSIN_ET_DC_SMALL_Vbin_gd,STRONG,THRESHOLD,False,STRONG,monotonic,84.56,86.88,83.37,high_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_SMALL_Vbin_gs,INCONCLUSIVE,FLAT,False,MODERATE,threshold,46.95,61.33,65.4,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_DC_SMALL_Vboff,STRONG,THRESHOLD,False,MODERATE,monotonic,59.09,52.56,1.19,low_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_SMALL_Vdg_max,MODERATE,INVERTED_U,False,WEAK,complex_nonmonotonic,73.33,71.02,81.96,moderate_agreement,180.0,2,0,0.0599,False,no_evidence,3,True,True,True,True,False,HIGH_EVIDENCE
TOPSIN_ET_DC_SMALL_Vdg_max_0p1,STRONG,THRESHOLD,False,MODERATE,monotonic,68.56,53.89,71.23,moderate_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_SMALL_Vds_max,WEAK,THRESHOLD,False,WEAK,complex_nonmonotonic,84.35,84.77,85.89,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
TOPSIN_ET_DC_SMALL_Vds_max_0p1,STRONG,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,26.6,23.72,15.93,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_DC_SMALL_Vg_gm_max,STRONG,COMPLEX_NONLINEAR,True,STRONG,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,119.0,0,0,,False,no_evidence,3,True,True,False,True,False,HIGH_EVIDENCE
TOPSIN_ET_DC_SMALL_Vg_max_Vd,INCONCLUSIVE,THRESHOLD,False,WEAK,threshold,68.42,71.58,56.21,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
TOPSIN_ET_DC_SMALL_Vg_max_Vd_0p1,INCONCLUSIVE,FLAT,False,WEAK,complex_nonmonotonic,32.14,30.18,5.05,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
TOPSIN_ET_DC_SMALL_Vg_optt,INCONCLUSIVE,FLAT,False,MODERATE,monotonic,46.67,31.02,6.6,low_agreement,,0,0,,False,no_evidence,1,True,False,False,False,False,LOW_EVIDENCE
TOPSIN_ET_DC_SMALL_Vp_01,WEAK,COMPLEX_NONLINEAR,False,WEAK,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,116.0,0,0,,False,no_evidence,1,False,True,False,True,False,LOW_EVIDENCE
TOPSIN_ET_DC_SMALL_Vp_1,INCONCLUSIVE,THRESHOLD,False,MODERATE,threshold,10.32,10.32,31.16,moderate_agreement,97.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_SMALL_Vt_gd,STRONG,THRESHOLD,True,MODERATE,complex_nonmonotonic,25.89,25.68,38.11,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_DC_SMALL_Vt_gs,STRONG,COMPLEX_NONLINEAR,False,WEAK,inverted_U,94.32,92.91,87.09,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_Load_Pull_Freq,STRONG,THRESHOLD,True,STRONG,threshold,11.3,10.6,31.23,moderate_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_Load_Pull_Gain_comp_Last,STRONG,U_SHAPED,False,INCONCLUSIVE,complex_nonmonotonic,88.56,88.77,86.74,high_agreement,177.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
TOPSIN_ET_Load_Pull_GL_meas,INCONCLUSIVE,FLAT,True,MODERATE,threshold,56.14,45.26,58.67,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_Load_Pull_GL_set,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,monotonic,53.47,53.19,17.68,low_agreement,,0,0,,False,no_evidence,0,False,False,False,False,False,UNSUPPORTED
TOPSIN_ET_Load_Pull_Gss,MODERATE,THRESHOLD,True,STRONG,threshold,54.11,56.63,64.63,moderate_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_Load_Pull_ID_comp_Last_mA,WEAK,COMPLEX_NONLINEAR,False,INCONCLUSIVE,U_shape,38.39,32.91,10.88,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
TOPSIN_ET_Load_Pull_Id_ini,WEAK,SATURATION,False,INCONCLUSIVE,U_shape,30.6,41.26,49.68,moderate_agreement,20.0,3,0,0.2408,False,no_evidence,2,False,True,True,True,False,HIGH_EVIDENCE
TOPSIN_ET_Load_Pull_Id_ord,MODERATE,THRESHOLD,False,MODERATE,threshold,60.98,63.58,68.0,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_Load_Pull_Id_SS,INCONCLUSIVE,FLAT,False,MODERATE,threshold,13.19,18.67,33.4,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_Load_Pull_IG_comp_Last_uA,STRONG,THRESHOLD,False,STRONG,monotonic,66.67,66.32,65.89,high_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_Load_Pull_P.A.E_Last,MODERATE,U_SHAPED,False,INCONCLUSIVE,U_shape,96.28,92.14,94.67,high_agreement,,0,0,-0.0005,True,no_evidence,4,True,True,False,True,False,HIGH_EVIDENCE
TOPSIN_ET_Load_Pull_PhL_meas,MODERATE,U_SHAPED,False,MODERATE,threshold,76.7,73.47,74.88,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_Load_Pull_PhL_set,WEAK,COMPLEX_NONLINEAR,False,WEAK,complex_nonmonotonic,72.35,66.04,70.04,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
TOPSIN_ET_Load_Pull_Pin_Cut,WEAK,THRESHOLD,False,WEAK,threshold,27.23,31.16,9.26,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
TOPSIN_ET_Load_Pull_Pin_Last,STRONG,THRESHOLD,True,INCONCLUSIVE,monotonic,68.35,68.98,0.63,low_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_Load_Pull_Pout_Last,INCONCLUSIVE,FLAT,False,MODERATE,threshold,22.11,19.02,31.37,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
TOPSIN_ET_Load_Pull_Pout_W_last,MODERATE,SATURATION,False,MODERATE,threshold,14.88,13.54,13.47,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
TOPSIN_ET_Load_Pull_Pout_W_mm_last,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,83.86,80.0,6.81,low_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
TOPSIN_ET_Load_Pull_Vg,STRONG,THRESHOLD,False,MODERATE,monotonic,64.91,51.3,48.28,moderate_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
ABVIA_CD_AB_VIA_litho,WEAK,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,68.0,48.0,56.77,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
ANODE_CD_Anode_CD_litho,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,28.98,32.56,17.61,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
BFIC_Height_FIC_metal_thickness,MODERATE,THRESHOLD,False,INCONCLUSIVE,U_shape,16.07,11.37,39.3,moderate_agreement,278.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
BMETAL1_Height_Metal1_metal_thickness,STRONG,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,47.09,45.05,51.16,high_agreement,149.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
BPLATE_Height_BPLATE_metal_thickness,WEAK,COMPLEX_NONLINEAR,False,WEAK,threshold,18.74,16.7,14.25,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
BRGM_Cd_Litho_BRGM_litho_CD,INCONCLUSIVE,FLAT,False,WEAK,threshold,66.32,52.28,60.84,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
BRGM_Cd_Metal_BRGM_Final_metal_CD,INCONCLUSIVE,FLAT,False,MODERATE,threshold,22.25,17.89,41.54,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
BRGM_Height2_BRGM_Height2,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,55.3,52.91,0.91,low_agreement,295.0,0,0,,False,no_evidence,1,False,True,False,True,False,LOW_EVIDENCE
BRGM_Height3_TOP_metal_thickness,WEAK,THRESHOLD,False,INCONCLUSIVE,inverted_U,56.07,55.51,50.95,high_agreement,261.0,0,0,,False,no_evidence,1,False,True,False,True,False,LOW_EVIDENCE
BRIDGE_METAL_CD_BRGM_Final_metal_CD,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,46.11,41.33,41.96,high_agreement,,0,0,0.0074,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
BRIDGE_METAL_Height_Final_TOP_metal_thickness,STRONG,PROCESS_WINDOW,False,MODERATE,complex_nonmonotonic,71.58,80.42,73.89,high_agreement,168.0,0,0,,False,no_evidence,3,True,True,False,True,False,HIGH_EVIDENCE
BRIDGE_METAL_Height2_BRGM_Height2,WEAK,THRESHOLD,False,MODERATE,monotonic,40.35,42.74,54.46,high_agreement,,0,0,,False,no_evidence,1,True,False,False,False,False,LOW_EVIDENCE
CHRE_Ali_Litho_Channel_to_Ohmic_Alignment,STRONG,INVERTED_U,True,INCONCLUSIVE,complex_nonmonotonic,79.02,79.58,83.3,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
CHRE_CD_Channel_recess_CD,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,50.74,36.63,46.25,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
CHRE_CD_2_Channel_recess_CD_Etch,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,44.07,54.53,59.86,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
CHRE_ET_Ids_Channel_recess_current,INCONCLUSIVE,FLAT,False,WEAK,threshold,57.89,60.14,3.93,low_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
EBCR2_Ali_Litho_Gate_to_ohmic_alignment,STRONG,COMPLEX_NONLINEAR,True,STRONG,threshold,10.6,11.23,32.7,moderate_agreement,46.0,2,0,0.1831,False,no_evidence,4,True,True,True,True,False,HIGH_EVIDENCE
EBCR2_CD_Gate_Leg_Length,STRONG,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,83.02,87.79,69.19,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
EBCR2_CD_2_EBCR_cd_etch,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,flat,39.93,37.61,18.88,moderate_agreement,,0,0,,False,no_evidence,0,False,False,False,False,False,UNSUPPORTED
EBCR2_ET_Ids_EBCR_recess_current,STRONG,THRESHOLD,False,MODERATE,monotonic,81.26,60.28,77.61,moderate_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
FIC_Height_FIC_metal_thickness,STRONG,SATURATION,False,STRONG,threshold,43.3,54.18,45.33,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
FIN_CD1_CD_PL_FIN,INCONCLUSIVE,FLAT,False,WEAK,threshold,65.05,51.51,62.53,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
FIN_CD2_CD_etch_FIN,STRONG,SATURATION,False,INCONCLUSIVE,complex_nonmonotonic,68.84,56.0,46.6,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
FIN_Etch_Hard_Bias,WEAK,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,20.49,20.63,38.95,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
FIN_Etch_Soft_Bias,STRONG,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,47.72,35.72,1.61,low_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
FIN_FIN_Alignment_FIN_to_ohmic_alignment,STRONG,THRESHOLD,True,WEAK,threshold,92.49,93.05,92.91,high_agreement,,0,0,,False,no_evidence,3,True,True,False,False,False,HIGH_EVIDENCE
FMESA_Height_Fmesa_Height,STRONG,SATURATION,False,INCONCLUSIVE,complex_nonmonotonic,27.58,21.82,37.68,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
FP2_Height1_FP2_Height1,WEAK,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,54.88,39.44,47.72,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
FP2_Height2_FP2_Height2,STRONG,THRESHOLD,True,INCONCLUSIVE,U_shape,20.07,18.95,34.67,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
GATE1_Thickness1_Triple_E-beam_thickness,MODERATE,SATURATION,False,INCONCLUSIVE,complex_nonmonotonic,41.47,42.53,51.51,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
GATE2_Ali_Litho_Gate_to_recess_alignment,MODERATE,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,75.23,80.49,76.21,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
GATE2_Ali_Litho2_Gate_to_ohmic_alignment,STRONG,SATURATION,True,WEAK,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
GATE2_CD_Gate_Leg_Length,STRONG,COMPLEX_NONLINEAR,True,MODERATE,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
GATE2_CD_Gate_Win_Length,INCONCLUSIVE,FLAT,False,WEAK,threshold,50.46,38.95,10.11,low_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
GATE2_CD_310nm_Gate_Leg_Length,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,inverted_U,26.46,25.82,37.19,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
GATE2_CD_310nm_Gate_Win_Length,INCONCLUSIVE,FLAT,False,MODERATE,threshold,63.58,60.56,65.19,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
GATE2_CD_330nm_Gate_Leg_Length,INCONCLUSIVE,FLAT,False,WEAK,threshold,59.44,32.98,2.11,low_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
GATE2_CD_330nm_Gate_Win_Length,WEAK,SATURATION,False,INCONCLUSIVE,complex_nonmonotonic,65.61,55.72,48.56,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
GATE2_CD_358nm_Gate_Leg_Length,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,flat,62.53,48.77,11.3,low_agreement,,0,1,0.0163,False,no_evidence,1,False,False,True,True,False,MEDIUM_EVIDENCE
GATE2_CD_358nm_Gate_Win_Length,INCONCLUSIVE,FLAT,False,STRONG,threshold,51.65,46.53,7.58,low_agreement,,0,0,-0.0005,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
GATE2_CD_HPA_CB_Gate_Win_Length,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,flat,33.4,41.61,3.02,low_agreement,,0,0,,False,no_evidence,0,False,False,False,False,False,UNSUPPORTED
GATE2_ET_Ids2_Gate_recess_current,MODERATE,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,37.05,50.39,8.21,low_agreement,175.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
GATE2_Thickness4_PMMA_PR_etch_thickness,STRONG,THRESHOLD,False,WEAK,monotonic,19.58,21.12,9.96,high_agreement,,0,0,,False,no_evidence,1,True,False,False,False,False,LOW_EVIDENCE
